-0,240134427146634;0,232154153933382;0,474536777398976;0,202679048585431;0,0485702378258205;0,0422726817615369;-0,210510909397182;-0,177695113305848;0,537722240338673;-0,183500680493204;0,2017876599144;-0,174622931280624;-0,160770824784532;-0,153970000445371;-0,184564738276816;-0,253953174628008
-0,20865040082167;-0,042974950267298;-0,0259500208909891;-0,328154807252232;-0,279650153726588;0,302387632445151;-0,12948585672873;0,227497530077123;-0,266033954750736;0,0638659711226205;-0,0555789845752871;0,0955157955234188;-0,391366478940747;0,364367836852822;0,2745834583038;0,399627383629342
-0,313332271996572;0,382425673803244;0,281520741979507;0,19670426578878;-0,367525797540941;-0,113350421553947;0,216928062215987;-0,0794143708896504;0,387234741769551;-0,035962151652571;-0,414055899542453;-0,215974382096127;0,0978350553681469;-0,0263836645710652;-0,166750422306398;0,170100841224507
0,385531235272073;-0,171035377673348;0,277538045733452;-0,0251266870082886;0,199120694153098;-0,138731594398533;0,168137960489296;-0,179420676988892;-0,191254320272415;-0,286689021842086;-0,0957132432226716;0,305063243822484;0,40682873239774;0,0346694666283484;-0,337869002321597;-0,35104945476866
-0,108776811697294;0,125319042607539;0,33716015637883;-0,270274505446477;-0,17438422906927;-0,125910506437806;0,31523846879345;0,230950609027952;0,0782869931248594;0,356771552956842;-0,316975898660212;0,101381378452088;0,137306166735572;-0,40798788126491;-0,382584414417267;0,104479878916103
-0,300700567888227;0,114562332086323;0,0451197463489492;0,162204377365794;0,393322808935871;-0,223197499456885;-0,334091390969975;0,267194787820191;-0,224829989740343;0,0263982645835308;-0,041073595663526;0,363645594117098;-0,425698627761408;0,321404168020344;-0,0565983580502624;-0,0876620497474751
-0,100328622311937;0,379432727399721;0,318571643821166;0,364558149931771;0,0379478982848364;-0,281638357404098;-0,0748901604671537;0,073775739394765;-0,0990836259697554;-0,391318030266586;0,280958845797994;0,214158165078008;-0,235942740188608;-0,365100313823117;0,0730792280650523;-0,194180547342057
-0,354207722593916;0,129665819449641;0,103145882807615;-0,191441520927213;0,311677484767822;-0,145449611689579;-0,374497054424148;-0,348572291475298;-0,0142872069295858;-0,36982741144592;0,279046997056865;0,13775482764631;0,248718512926269;0,303103764573732;0,175538720339379;0,109630809918028
0,0348847860389496;0,189272838679061;-0,167767269859586;0,193736384113074;-0,29323611525415;-0,313310431386389;-0,301682918550102;0,423287862036744;-0,185098999421189;0,402000028643983;-0,115536420048877;0,395207959061267;-0,060057587231748;-0,0999741053404255;0,120548303061739;-0,222274314542351
0,36592939785402;-0,291831704544067;0,259645415469161;-0,231140555334204;-0,295667826358773;-0,362633739239356;-0,0802661829636637;0,404301433370456;0,303810320762043;0,208790561696497;-0,114830036396806;-0,0720153144278065;-0,266802028469761;0,115457720023613;0,152811908269717;-0,0955593697110705
